stift_kode,Stift,provsti_kode,Provsti,sognekode,Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8471,Lyngby Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8407,Løkken-Furreby Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8473,Mårup Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8475,Rakkeby Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8470,Rubjerg Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8454,Sankt Catharinæ Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8455,Sankt Hans Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8456,Sankt Olai Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8409,Sejlstrup Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8468,Skallerup Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8458,Tårs Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8408,Vejby Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8469,Vennebjerg Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8404,Vrejlev Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8410,Vrensted Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8414,Vrå Sogn
6,Aalborg Stift,615,Rebild Provsti,8290,Binderup Sogn
6,Aalborg Stift,615,Rebild Provsti,8300,Blenstrup Sogn
6,Aalborg Stift,615,Rebild Provsti,8279,Brorstrup Sogn
6,Aalborg Stift,615,Rebild Provsti,8346,Bælum Sogn
6,Aalborg Stift,615,Rebild Provsti,8291,Durup Sogn
6,Aalborg Stift,615,Rebild Provsti,8302,Fræer Sogn
6,Aalborg Stift,615,Rebild Provsti,8299,Gerding Sogn
6,Aalborg Stift,615,Rebild Provsti,8336,Gravlev Sogn
6,Aalborg Stift,615,Rebild Provsti,8293,Grynderup Sogn
6,Aalborg Stift,615,Rebild Provsti,8338,Haverslev Sogn
6,Aalborg Stift,615,Rebild Provsti,8289,Kongens Tisted Sogn
6,Aalborg Stift,615,Rebild Provsti,8295,Lyngby Sogn
6,Aalborg Stift,615,Rebild Provsti,8280,Ravnkilde Sogn
6,Aalborg Stift,615,Rebild Provsti,8292,Rørbæk Sogn
6,Aalborg Stift,615,Rebild Provsti,8297,Siem Sogn
6,Aalborg Stift,615,Rebild Provsti,8294,Skibsted Sogn
6,Aalborg Stift,615,Rebild Provsti,8301,Skørping Sogn
6,Aalborg Stift,615,Rebild Provsti,8347,Solbjerg Sogn
6,Aalborg Stift,615,Rebild Provsti,9065,Stenild Sogn
6,Aalborg Stift,615,Rebild Provsti,8296,Store Brøndum Sogn
6,Aalborg Stift,615,Rebild Provsti,8335,Støvring Sogn
6,Aalborg Stift,615,Rebild Provsti,8340,Suldrup Sogn
6,Aalborg Stift,615,Rebild Provsti,8339,Sønderup Sogn
6,Aalborg Stift,615,Rebild Provsti,9238,Sørup Sogn
6,Aalborg Stift,615,Rebild Provsti,9217,Terndrup Sogn
6,Aalborg Stift,615,Rebild Provsti,8298,Torup Sogn
6,Aalborg Stift,615,Rebild Provsti,8341,Veggerby Sogn
6,Aalborg Stift,615,Rebild Provsti,8334,Øster Hornum Sogn
6,Aalborg Stift,615,Rebild Provsti,8337,Aarestrup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8593,Almind Sogn
7,Viborg Stift,701,Viborg Domprovsti,8615,Asmild Sogn
7,Viborg Stift,701,Viborg Domprovsti,8503,Daugbjerg Sogn
7,Viborg Stift,701,Viborg Domprovsti,8534,Dollerup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8535,Finderup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8564,Fiskbæk Sogn
7,Viborg Stift,701,Viborg Domprovsti,8507,Fly Sogn
7,Viborg Stift,701,Viborg Domprovsti,8502,Gammelstrup Sogn
7,Viborg Stift,701,Viborg Domprovsti,9149,Houlkær Sogn
7,Viborg Stift,701,Viborg Domprovsti,9168,Iglsø Sogn
7,Viborg Stift,701,Viborg Domprovsti,8498,Kvols Sogn
7,Viborg Stift,701,Viborg Domprovsti,8591,Lysgård Sogn
7,Viborg Stift,701,Viborg Domprovsti,8504,Mønsted Sogn
7,Viborg Stift,701,Viborg Domprovsti,8536,Ravnstrup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8509,Resen Sogn
7,Viborg Stift,701,Viborg Domprovsti,8565,Romlund Sogn
7,Viborg Stift,701,Viborg Domprovsti,8592,Sjørslev Sogn
7,Viborg Stift,701,Viborg Domprovsti,8505,Smollerup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8501,Sparkær Sogn
7,Viborg Stift,701,Viborg Domprovsti,8500,Stoholm Sogn
7,Viborg Stift,701,Viborg Domprovsti,8618,Sønder Rind Sogn
7,Viborg Stift,701,Viborg Domprovsti,9126,Søndermark Sogn
7,Viborg Stift,701,Viborg Domprovsti,8614,Søndre Sogn
7,Viborg Stift,701,Viborg Domprovsti,8616,Tapdrup Sogn
7,Viborg Stift,701,Viborg Domprovsti,8497,Tårup Sogn
7,Viborg Stift,701,Viborg Domprovsti,9079,Vestervang Sogn
7,Viborg Stift,701,Viborg Domprovsti,8613,Viborg Domsogn
7,Viborg Stift,701,Viborg Domprovsti,8617,Vinkel Sogn
7,Viborg Stift,701,Viborg Domprovsti,8563,Vorde Sogn
7,Viborg Stift,701,Viborg Domprovsti,8506,Vridsted Sogn
7,Viborg Stift,701,Viborg Domprovsti,8508,Vroue Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8571,Bigum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,9214,Bjerring Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8622,Bjerringbro Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8602,Frederiks Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8485,Gullev Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8641,Hammershøj Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8525,Hersom Sogn
7,Viborg Stift,702,Viborg Østre Provsti,9215,Hjermind Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8625,Hjorthede Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8523,Hvam Sogn
7,Viborg Stift,702,Viborg Østre Provsti,9355,Højbjerg-Elsborg Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8603,Karup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8527,Klejtrup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8640,Kvorning Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8624,Lee Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8570,Lindum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8533,Lynderup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8567,Løvel Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8530,Låstrup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8621,Mammen Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8635,Nørre Vinge Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8568,Pederstrup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8529,Roum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8566,Rødding Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8484,Sahl Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8531,Skals Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8627,Skjern Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8634,Tjele Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8532,Ulbjerg Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8569,Vammen Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8638,Vejrum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8526,Vester Bjerregrav Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8528,Vester Tostrup Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8619,Vindum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8637,Viskum Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8639,Vorning Sogn
7,Viborg Stift,702,Viborg Østre Provsti,8636,Ørum Sogn
7,Viborg Stift,704,Salling Provsti,8551,Balling Sogn
7,Viborg Stift,704,Salling Provsti,9326,Brøndum-Hvidbjerg Sogn
7,Viborg Stift,704,Salling Provsti,9356,Durup-Tøndering-Nautrup Sogn
7,Viborg Stift,704,Salling Provsti,8548,Fur Sogn
7,Viborg Stift,704,Salling Provsti,9354,Fursund Sogn
7,Viborg Stift,704,Salling Provsti,8546,Glyngøre Sogn
7,Viborg Stift,704,Salling Provsti,8585,Grinderslev Sogn
7,Viborg Stift,704,Salling Provsti,8586,Grønning Sogn
7,Viborg Stift,704,Salling Provsti,8554,Håsum Sogn
7,Viborg Stift,704,Salling Provsti,9329,Jebjerg-Lyby Sogn
7,Viborg Stift,704,Salling Provsti,8553,Krejbjerg Sogn
7,Viborg Stift,704,Salling Provsti,8556,Lem Sogn
7,Viborg Stift,704,Salling Provsti,8550,Lihme Sogn
7,Viborg Stift,704,Salling Provsti,8577,Oddense Sogn
7,Viborg Stift,704,Salling Provsti,8578,Otting Sogn
7,Viborg Stift,704,Salling Provsti,8555,Ramsing Sogn
7,Viborg Stift,704,Salling Provsti,8540,Roslev Sogn
7,Viborg Stift,704,Salling Provsti,8541,Rybjerg Sogn
7,Viborg Stift,704,Salling Provsti,8549,Rødding Sogn
7,Viborg Stift,704,Salling Provsti,8547,Sæby Sogn
7,Viborg Stift,704,Salling Provsti,8587,Thise Sogn
7,Viborg Stift,704,Salling Provsti,8557,Vejby Sogn
7,Viborg Stift,704,Salling Provsti,8545,Vile Sogn
7,Viborg Stift,704,Salling Provsti,8552,Volling Sogn
7,Viborg Stift,705,Skive Provsti,8559,Dommerby Sogn
7,Viborg Stift,705,Skive Provsti,8576,Dølby Sogn
7,Viborg Stift,705,Skive Provsti,9085,Egeris Sogn
7,Viborg Stift,705,Skive Provsti,9199,Estvad-Rønbjerg Sogn
7,Viborg Stift,705,Skive Provsti,8574,Hem Sogn
7,Viborg Stift,705,Skive Provsti,8575,Hindborg Sogn
7,Viborg Stift,705,Skive Provsti,8558,Højslev Sogn
7,Viborg Stift,705,Skive Provsti,8499,Kobberup Sogn
7,Viborg Stift,705,Skive Provsti,8560,Lundø Sogn
7,Viborg Stift,705,Skive Provsti,8573,Resen Sogn
7,Viborg Stift,705,Skive Provsti,8572,Skive Sogn
7,Viborg Stift,705,Skive Provsti,8561,Ørslevkloster Sogn
7,Viborg Stift,705,Skive Provsti,8562,Ørum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8399,Aggersborg Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8286,Alstrup Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8275,Blære Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8282,Farsø Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8520,Fjelsø Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8272,Flejsborg Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8284,Fovlum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8519,Gedsted Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8287,Gislum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8278,Giver Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8274,Gundersted Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8270,Havbro Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8353,Hyllebjerg Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8359,Kornum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8285,Louns Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8349,Løgsted Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8348,Løgstør Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8351,Malle Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8358,Næsborg Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8361,Oudrup Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8352,Overlade Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8350,Ranum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8360,Salling Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8521,Simested Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8277,Skivum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8281,Strandby Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,9095,Svingelbjerg Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8522,Testrup Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8283,Ullits Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8273,Ulstrup Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8271,Vester Hornum Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8517,Vesterbølle Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8354,Vilsted Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8355,Vindblæs Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8288,Vognsild Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8518,Østerbølle Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8904,Aalestrup Sogn
7,Viborg Stift,706,Vesthimmerlands Provsti,8269,Aars Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8792,Aulum Sogn
7,Viborg Stift,707,Herning Nordre Provsti,9201,Feldborg Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8838,Grove Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8837,Haderup Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8807,Haunstrup Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8793,Hodsager Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8801,Ilskov Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8795,Nøvling Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8839,Simmelkær Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8804,Snejbjerg Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8806,Studsgård Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8800,Sunds Sogn
7,Viborg Stift,707,Herning Nordre Provsti,9333,Timring-Tiphede Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8805,Tjørring Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8794,Vildbjerg Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8748,Vind Sogn
7,Viborg Stift,707,Herning Nordre Provsti,8747,Vinding Sogn
7,Viborg Stift,707,Herning Nordre Provsti,9167,Ørnhøj Sogn
7,Viborg Stift,707,Herning Nordre Provsti,9170,Ørre-Sinding Sogn
7,Viborg Stift,708,Holstebro Provsti,8821,Borbjerg Sogn
7,Viborg Stift,708,Holstebro Provsti,8833,Ejsing Sogn
7,Viborg Stift,708,Holstebro Provsti,9206,Ellebæk Sogn
7,Viborg Stift,708,Holstebro Provsti,8835,Handbjerg Sogn
7,Viborg Stift,708,Holstebro Provsti,9204,Herrup Sogn
7,Viborg Stift,708,Holstebro Provsti,9207,Hogager Sogn
7,Viborg Stift,708,Holstebro Provsti,8813,Holstebro Sogn
7,Viborg Stift,708,Holstebro Provsti,9317,Idom-Råsted Sogn
7,Viborg Stift,708,Holstebro Provsti,9130,Mejdal-Halgård Sogn
7,Viborg Stift,708,Holstebro Provsti,8819,Mejrup Sogn
7,Viborg Stift,708,Holstebro Provsti,8814,Måbjerg Sogn
7,Viborg Stift,708,Holstebro Provsti,8825,Naur Sogn
7,Viborg Stift,708,Holstebro Provsti,8745,Nørre Felding Sogn
7,Viborg Stift,708,Holstebro Provsti,8815,Nørrelands Sogn
7,Viborg Stift,708,Holstebro Provsti,8834,Ryde Sogn
7,Viborg Stift,708,Holstebro Provsti,8832,Sahl Sogn
7,Viborg Stift,708,Holstebro Provsti,8836,Sevel Sogn
7,Viborg Stift,708,Holstebro Provsti,8826,Sir Sogn
7,Viborg Stift,708,Holstebro Provsti,9203,Trandum Sogn
7,Viborg Stift,708,Holstebro Provsti,8746,Tvis Sogn
7,Viborg Stift,708,Holstebro Provsti,9202,Vinderup Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8811,Arnborg Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8809,Assing Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9209,Fasterholt Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8791,Fredens Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8799,Gjellerup Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9141,Gullestrup Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9091,Hedeager Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8789,Herning Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9125,Ilderhede Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9210,Karstoft Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9120,Kollund Sogn
7,Viborg Stift,709,Herning Søndre Provsti,9119,Kølkær Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8803,Rind Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8790,Sankt Johannes Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8810,Skarrild Sogn
7,Viborg Stift,709,Herning Søndre Provsti,8808,Sønder Felding Sogn
7,Viborg Stift,710,Lemvig Provsti,8847,Bøvling Sogn
7,Viborg Stift,710,Lemvig Provsti,8863,Dybe Sogn
7,Viborg Stift,710,Lemvig Provsti,8857,Engbjerg Sogn
7,Viborg Stift,710,Lemvig Provsti,8852,Fabjerg Sogn
7,Viborg Stift,710,Lemvig Provsti,8862,Ferring Sogn
7,Viborg Stift,710,Lemvig Provsti,8865,Fjaltring Sogn
7,Viborg Stift,710,Lemvig Provsti,8848,Flynder Sogn
7,Viborg Stift,710,Lemvig Provsti,8851,Gudum Sogn
7,Viborg Stift,710,Lemvig Provsti,8856,Harboøre Sogn
7,Viborg Stift,710,Lemvig Provsti,8860,Hove Sogn
7,Viborg Stift,710,Lemvig Provsti,8859,Hygum Sogn
7,Viborg Stift,710,Lemvig Provsti,9342,Lemvig Sogn
7,Viborg Stift,710,Lemvig Provsti,9314,Lomborg-Rom Sogn
7,Viborg Stift,710,Lemvig Provsti,8849,Møborg Sogn
7,Viborg Stift,710,Lemvig Provsti,8850,Nees Sogn
7,Viborg Stift,710,Lemvig Provsti,8841,Nørlem Sogn
7,Viborg Stift,710,Lemvig Provsti,8842,Nørre Nissum Sogn
7,Viborg Stift,710,Lemvig Provsti,8864,Ramme Sogn
7,Viborg Stift,710,Lemvig Provsti,8858,Thyborøn Sogn
7,Viborg Stift,710,Lemvig Provsti,8866,Trans Sogn
7,Viborg Stift,710,Lemvig Provsti,8843,Tørring Sogn
7,Viborg Stift,710,Lemvig Provsti,8861,Vandborg Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,7980,Blåhøj Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8812,Bording Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,7974,Brande Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9212,Christianshede Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8000,Ejstrup Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8612,Engesvang Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9211,Faurholt Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9152,Fonnesbæk Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9288,Gludsted Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9213,Grathe Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8596,Grønbæk Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9289,Hampen Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8599,Hinge Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8598,Hørup Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8802,Ikast Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9123,Isenvad Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8005,Klovborg Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8597,Levring Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,7999,Nørre Snede Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9281,Skærlund Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8601,Thorning Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,9282,Uhre Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8600,Vinderslev Sogn
7,Viborg Stift,711,Ikast-Brande Provsti,8590,Vium Sogn
7,Viborg Stift,712,Struer Provsti,8823,Asp Sogn
7,Viborg Stift,712,Struer Provsti,8824,Fousing Sogn
7,Viborg Stift,712,Struer Provsti,8817,Gimsing Sogn
7,Viborg Stift,712,Struer Provsti,9335,Hjerm Sogn
7,Viborg Stift,712,Struer Provsti,8854,Humlum Sogn
7,Viborg Stift,712,Struer Provsti,9347,Hvidbjerg-Lyngs Sogn
7,Viborg Stift,712,Struer Provsti,8659,Jegindø Sogn
7,Viborg Stift,712,Struer Provsti,8853,Resen Sogn
7,Viborg Stift,712,Struer Provsti,8816,Struer Sogn
7,Viborg Stift,712,Struer Provsti,9359,Søndbjerg-Odby Sogn
7,Viborg Stift,712,Struer Provsti,8818,Vejrum Sogn
7,Viborg Stift,712,Struer Provsti,8855,Venø Sogn
7,Viborg Stift,712,Struer Provsti,8822,Ølby Sogn
8,Århus Stift,801,Aarhus Domprovsti,8121,Christians Sogn
8,Århus Stift,801,Aarhus Domprovsti,8119,Langenæs Sogn
8,Århus Stift,801,Aarhus Domprovsti,9183,Samsø Sogn
8,Århus Stift,801,Aarhus Domprovsti,8120,Sankt Johannes Sogn
8,Århus Stift,801,Aarhus Domprovsti,8132,Sankt Lukas Sogn
8,Århus Stift,801,Aarhus Domprovsti,8116,Sankt Markus Sogn
8,Århus Stift,801,Aarhus Domprovsti,8118,Sankt Pauls Sogn
8,Århus Stift,801,Aarhus Domprovsti,8115,Vor Frue Sogn
8,Århus Stift,801,Aarhus Domprovsti,8114,Aarhus Domsogn
8,Århus Stift,802,Odder Provsti,8099,Alrø Sogn
8,Århus Stift,802,Odder Provsti,8092,Bjerager Sogn
8,Århus Stift,802,Odder Provsti,8095,Falling Sogn
8,Århus Stift,802,Odder Provsti,8096,Gosmer Sogn
8,Århus Stift,802,Odder Provsti,8098,Gylling Sogn
8,Århus Stift,802,Odder Provsti,8097,Halling Sogn
8,Århus Stift,802,Odder Provsti,8093,Hundslund Sogn
8,Århus Stift,802,Odder Provsti,8090,Nølev Sogn
8,Århus Stift,802,Odder Provsti,8087,Odder Sogn
8,Århus Stift,802,Odder Provsti,8091,Randlev Sogn
8,Århus Stift,802,Odder Provsti,8089,Saksild Sogn
8,Århus Stift,802,Odder Provsti,8088,Torrild Sogn
8,Århus Stift,802,Odder Provsti,8086,Tunø Sogn
8,Århus Stift,802,Odder Provsti,8094,Ørting Sogn
8,Århus Stift,803,Skanderborg Provsti,8013,Adslev Sogn
8,Århus Stift,803,Skanderborg Provsti,8033,Alling Sogn
8,Århus Stift,803,Skanderborg Provsti,8011,Blegind Sogn
8,Århus Stift,803,Skanderborg Provsti,8014,Dover Sogn
8,Århus Stift,803,Skanderborg Provsti,8035,Fruering Sogn
8,Århus Stift,803,Skanderborg Provsti,8085,Galten Sogn
8,Århus Stift,803,Skanderborg Provsti,7988,Gammel Rye Sogn
8,Århus Stift,803,Skanderborg Provsti,8041,Hylke Sogn
8,Århus Stift,803,Skanderborg Provsti,8012,Hørning Sogn
8,Århus Stift,803,Skanderborg Provsti,8032,Låsby Sogn
8,Århus Stift,803,Skanderborg Provsti,8016,Mesing Sogn
8,Århus Stift,803,Skanderborg Provsti,8039,Ovsted Sogn
8,Århus Stift,803,Skanderborg Provsti,9104,Ry Sogn
8,Århus Stift,803,Skanderborg Provsti,8075,Sjelle Sogn
8,Århus Stift,803,Skanderborg Provsti,9166,Skanderborg Sogn
8,Århus Stift,803,Skanderborg Provsti,8077,Skivholme Sogn
8,Århus Stift,803,Skanderborg Provsti,8076,Skjørring Sogn
8,Århus Stift,803,Skanderborg Provsti,8078,Skovby Sogn
8,Århus Stift,803,Skanderborg Provsti,8010,Stilling Sogn
8,Århus Stift,803,Skanderborg Provsti,8084,Stjær Sogn
8,Århus Stift,803,Skanderborg Provsti,8083,Storring Sogn
8,Århus Stift,803,Skanderborg Provsti,8034,Tulstrup Sogn
8,Århus Stift,803,Skanderborg Provsti,8040,Tåning Sogn
8,Århus Stift,803,Skanderborg Provsti,8015,Veng Sogn
8,Århus Stift,803,Skanderborg Provsti,7990,Voerladegård Sogn
8,Århus Stift,804,Horsens Provsti,7994,Brædstrup Sogn
8,Århus Stift,804,Horsens Provsti,8059,Endelave Sogn
8,Århus Stift,804,Horsens Provsti,7995,Føvling Sogn
8,Århus Stift,804,Horsens Provsti,8050,Gangsted Sogn
8,Århus Stift,804,Horsens Provsti,7991,Grædstrup Sogn
8,Århus Stift,804,Horsens Provsti,8047,Hansted Sogn
8,Århus Stift,804,Horsens Provsti,7964,Hatting Sogn
8,Århus Stift,804,Horsens Provsti,8042,Kattrup Sogn
8,Århus Stift,804,Horsens Provsti,8052,Klostersogn
8,Århus Stift,804,Horsens Provsti,8046,Lundum Sogn
8,Århus Stift,804,Horsens Provsti,8049,Nebel Sogn
8,Århus Stift,804,Horsens Provsti,8055,Nim Sogn
8,Århus Stift,804,Horsens Provsti,7989,Sønder Vissing Sogn
8,Århus Stift,804,Horsens Provsti,9077,Sønderbro Sogn
8,Århus Stift,804,Horsens Provsti,8051,Søvind Sogn
8,Århus Stift,804,Horsens Provsti,8054,Tamdrup Sogn
8,Århus Stift,804,Horsens Provsti,8043,Tolstrup Sogn
8,Århus Stift,804,Horsens Provsti,7966,Torsted Sogn
8,Århus Stift,804,Horsens Provsti,7997,Træden Sogn
8,Århus Stift,804,Horsens Provsti,7967,Tyrsted Sogn
8,Århus Stift,804,Horsens Provsti,8006,Tyrsting Sogn
8,Århus Stift,804,Horsens Provsti,7996,Tønning Sogn
8,Århus Stift,804,Horsens Provsti,8056,Underup Sogn
8,Århus Stift,804,Horsens Provsti,7968,Uth Sogn
8,Århus Stift,804,Horsens Provsti,8045,Vedslet Sogn
8,Århus Stift,804,Horsens Provsti,8053,Vor Frelsers Sogn
8,Århus Stift,804,Horsens Provsti,8048,Vær Sogn
8,Århus Stift,804,Horsens Provsti,8038,Yding Sogn
8,Århus Stift,804,Horsens Provsti,8044,Ørridslev Sogn
8,Århus Stift,804,Horsens Provsti,8037,Østbirk Sogn
8,Århus Stift,805,Silkeborg Provsti,8019,Alderslyst Sogn
8,Århus Stift,805,Silkeborg Provsti,8496,Balle Sogn
8,Århus Stift,805,Silkeborg Provsti,7993,Bryrup Sogn
8,Århus Stift,805,Silkeborg Provsti,8031,Dallerup Sogn
8,Århus Stift,805,Silkeborg Provsti,8611,Funder Sogn
8,Århus Stift,805,Silkeborg Provsti,9348,Gjern-Skannerup Sogn
8,Århus Stift,805,Silkeborg Provsti,8606,Gødvad Sogn
8,Århus Stift,805,Silkeborg Provsti,8610,Kragelund Sogn
8,Århus Stift,805,Silkeborg Provsti,8605,Lemming Sogn
8,Århus Stift,805,Silkeborg Provsti,8020,Linå Sogn
